SDR	7.7.6
02/20/2009 01:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.4	0.0	12.4	12.4	-9.3	0.0	-9.2	-9.2					100.2	0.0	100.4	100.4
02/20/2009 02:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.4	0.0	12.4	12.4	-9.3	0.0	-9.2	-9.4					100.2	0.0	100.4	100.4
02/20/2009 02:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.4	0.0	12.4	12.4	-9.3	0.0	-9.2	-9.4					100.2	0.0	100.4	100.4
02/20/2009 02:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.4	0.0	12.4	12.4	-9.4	0.0	-9.2	-9.6					100.2	0.0	100.4	100.4
02/20/2009 02:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.4	0.0	12.4	12.4	-9.5	0.0	-9.4	-9.6					100.2	0.0	100.4	100.4
02/20/2009 02:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.4	0.0	12.4	12.4	-9.7	0.0	-9.6	-9.8					100.2	0.0	100.4	100.4
02/20/2009 02:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.4	0.0	12.4	12.4	-9.8	0.0	-9.6	-9.8					100.2	0.0	100.4	100.4
02/20/2009 03:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.4	0.0	12.4	12.4	-9.6	0.0	-9.4	-9.8					100.2	0.0	100.4	100.4
02/20/2009 03:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.4	0.0	12.4	12.4	-9.3	0.0	-9.2	-9.4					100.2	0.0	100.4	100.4
02/20/2009 03:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.4	0.0	12.4	12.3	-9.1	0.0	-8.8	-9.2					100.2	0.0	100.4	100.4
02/20/2009 03:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.4	0.0	12.4	12.3	-9.3	0.0	-9.0	-9.4					100.2	0.0	100.4	100.4
02/20/2009 03:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.4	0.0	12.4	12.3	-9.4	0.0	-9.2	-9.4					100.2	0.0	100.4	100.4
02/20/2009 03:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.4	0.0	12.4	12.3	-9.5	0.0	-9.2	-9.6					100.2	0.0	100.4	100.4
02/20/2009 04:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.2	0.1	12.4	12.0	-9.6	0.0	-9.4	-9.6					100.2	0.0	100.4	100.4
02/20/2009 04:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.2	0.1	12.3	12.0	-9.5	0.0	-9.4	-9.6					100.2	0.0	100.4	100.4
02/20/2009 04:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.3	12.3	-9.5	0.0	-9.2	-9.6					100.2	0.0	100.4	100.4
02/20/2009 04:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.3	12.3	-9.7	0.1	-9.4	-10.0					100.2	0.0	100.4	100.4
02/20/2009 04:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.3	12.3	-9.8	0.0	-9.6	-10.0					100.2	0.0	100.4	100.4
02/20/2009 04:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.3	12.3	-9.9	0.0	-9.8	-10.0					100.2	0.0	100.4	100.4
02/20/2009 05:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.3	12.3	-10.1	0.0	-10.0	-10.2					100.2	0.0	100.4	100.4
02/20/2009 05:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.3	12.3	-10.3	0.0	-10.0	-10.4					100.2	0.0	100.4	100.4
02/20/2009 05:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.3	12.3	-10.6	0.1	-10.4	-10.9					100.2	0.0	100.4	100.4
02/20/2009 05:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.3	12.3	-10.7	0.0	-10.4	-10.9					100.2	0.0	100.4	100.4
02/20/2009 05:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.3	12.3	-10.6	0.0	-10.4	-10.9					100.2	0.0	100.4	100.4
02/20/2009 05:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.3	12.3	-10.6	0.0	-10.4	-10.9					100.2	0.0	100.4	100.4
02/20/2009 06:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.3	12.3	-10.8	0.0	-10.7	-10.9					100.2	0.0	100.4	100.4
02/20/2009 06:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.3	12.3	-10.8	0.0	-10.7	-10.9					100.2	0.0	100.4	100.4
02/20/2009 06:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.3	12.3	-10.7	0.0	-10.4	-10.9					100.2	0.0	100.4	100.4
02/20/2009 06:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.3	12.3	-10.6	0.0	-10.4	-10.9					100.2	0.0	100.4	100.4
02/20/2009 06:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.3	12.3	-10.7	0.0	-10.4	-10.9					100.2	0.0	100.4	100.4
02/20/2009 06:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.3	12.3	-10.7	0.0	-10.4	-10.9					100.2	0.0	100.4	100.4
02/20/2009 07:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.3	12.2	-10.6	0.0	-10.4	-10.9					100.2	0.0	100.4	100.4
02/20/2009 07:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.3	12.2	-10.4	0.1	-10.0	-10.7					100.2	0.0	100.4	100.4
02/20/2009 07:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.3	12.2	-9.7	0.2	-9.2	-10.0					100.2	0.0	100.4	100.4
02/20/2009 07:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.3	12.2	-8.9	0.2	-8.6	-9.2					100.2	0.0	100.4	100.4
02/20/2009 07:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.3	12.2	-8.7	0.0	-8.4	-8.8					100.2	0.0	100.4	100.4
02/20/2009 07:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.2	0.0	12.3	12.2	-9.2	0.2	-8.8	-9.6					100.2	0.0	100.4	100.4
02/20/2009 08:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.2	0.0	12.3	12.2	-9.7	0.0	-9.4	-9.8					100.2	0.0	100.4	100.4
02/20/2009 08:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.2	0.0	12.3	12.2	-9.4	0.1	-9.0	-9.6					100.2	0.0	100.4	100.4
02/20/2009 08:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.2	0.0	12.3	12.2	-9.2	0.0	-9.0	-9.2					100.2	0.0	100.4	100.4
02/20/2009 08:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.2	0.0	12.3	12.2	-9.3	0.0	-9.2	-9.4					100.2	0.0	100.4	100.4
02/20/2009 08:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.2	0.0	12.3	12.2	-9.2	0.0	-9.0	-9.2					100.2	0.0	100.4	100.4
02/20/2009 08:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.2	0.0	12.3	12.2	-9.4	0.0	-9.2	-9.6					100.2	0.0	100.4	100.4
02/20/2009 09:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.2	0.0	12.2	12.2	-9.6	0.0	-9.4	-9.8					100.2	0.0	100.4	100.4
02/20/2009 09:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.2	0.0	12.2	12.2	-9.7	0.0	-9.4	-9.8					100.2	0.0	100.4	100.4
02/20/2009 09:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.2	0.0	12.2	12.2	-9.6	0.1	-9.4	-9.8					100.2	0.0	100.4	100.4
02/20/2009 09:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.2	0.0	12.2	12.2	-9.6	0.1	-9.2	-9.8					100.2	0.0	100.4	100.4
02/20/2009 09:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.2	0.0	12.2	12.2	-9.3	0.0	-9.2	-9.4					100.2	0.0	100.4	100.4
02/20/2009 09:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.2	0.0	12.2	12.2	-9.3	0.0	-9.0	-9.4					100.2	0.0	100.4	100.4
02/20/2009 10:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.2	0.0	12.2	12.2	-9.0	0.0	-8.8	-9.2					100.2	0.0	100.4	100.4
02/20/2009 10:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.2	0.0	12.3	12.2	-8.8	0.0	-8.4	-9.0					100.2	0.0	100.4	100.4
02/20/2009 10:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.3	12.2	-8.4	0.1	-8.2	-8.6					100.2	0.0	100.4	100.4
02/20/2009 10:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.3	0.0	12.4	12.3	-8.0	0.1	-7.7	-8.2					100.2	0.0	100.4	100.4
02/20/2009 10:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.4	0.0	12.4	12.3	-7.9	0.0	-7.7	-7.9					100.2	0.0	100.4	100.4
02/20/2009 10:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.5	0.0	12.5	12.4	-7.7	0.0	-7.5	-7.7					100.2	0.0	100.4	100.4
02/20/2009 11:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.5	0.0	12.5	12.5	-7.6	0.0	-7.3	-7.7					100.2	0.0	100.4	100.4
02/20/2009 11:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.6	0.0	12.6	12.5	-7.4	0.0	-7.3	-7.7					100.2	0.0	100.4	100.4
02/20/2009 11:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.7	0.0	12.8	12.6	-7.1	0.0	-6.9	-7.3					100.2	0.0	100.4	100.4
02/20/2009 11:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.8	0.0	12.9	12.8	-6.9	0.0	-6.7	-7.1					100.2	0.0	100.4	100.4
02/20/2009 11:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	12.9	0.0	13.0	12.9	-6.7	0.0	-6.7	-6.9					100.2	0.0	100.4	100.4
02/20/2009 11:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	13.0	0.0	13.1	13.0	-6.5	0.0	-6.4	-6.7					100.2	0.0	100.4	100.4
02/20/2009 12:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	13.1	0.0	13.2	13.1	-6.5	0.0	-6.2	-6.7					100.2	0.0	100.4	100.4
02/20/2009 12:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	13.3	0.0	13.3	13.2	-6.5	0.0	-6.4	-6.7					100.2	0.0	100.4	100.4
02/20/2009 12:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	13.4	0.0	13.4	13.3	-6.5	0.0	-6.4	-6.7					100.2	0.0	100.4	100.4
02/20/2009 12:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	13.5	0.0	13.5	13.4	-6.8	0.0	-6.7	-6.9					100.2	0.0	100.4	100.4
02/20/2009 12:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	13.6	0.0	13.7	13.5	-7.0	0.1	-6.7	-7.3					100.2	0.0	100.4	100.4
02/20/2009 12:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	13.7	0.0	13.8	13.6	-7.6	0.0	-7.3	-7.7					100.2	0.0	100.4	100.4
02/20/2009 13:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	13.6	0.2	13.9	13.3	-7.9	0.2	-7.7	-8.4					100.2	0.0	100.4	100.4
02/20/2009 13:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	13.6	0.2	14.0	13.4	-8.4	0.0	-8.2	-8.4					100.2	0.0	100.4	100.4
02/20/2009 13:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	13.9	0.2	14.3	13.6	-8.4	0.0	-8.2	-8.4					100.2	0.0	100.4	100.4
02/20/2009 13:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	14.3	0.1	14.5	13.9	-8.2	0.0	-7.9	-8.4					100.2	0.0	100.4	100.4
02/20/2009 13:40:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	14.3	0.0	14.3	14.2	-8.0	0.0	-7.9	-8.2					100.2	0.0	100.4	100.4
02/20/2009 13:50:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	14.2	0.0	14.2	14.2	-7.9	0.0	-7.7	-8.2					100.2	0.0	100.4	100.4
02/20/2009 14:00:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	14.2	0.0	14.2	14.2	-7.8	0.0	-7.5	-7.9					100.2	0.0	100.4	100.4
02/20/2009 14:10:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	14.3	0.0	14.3	14.2	-7.6	0.0	-7.3	-7.7					100.2	0.0	100.4	100.4
02/20/2009 14:20:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	14.3	0.0	14.3	14.2	-7.3	0.0	-7.1	-7.5					100.2	0.0	100.4	100.4
02/20/2009 14:30:00	0.4	0.0	0.4	0.4	1.0	0.0	1.0	1.0	0.4	0.0	0.4	0.4	0.4	0.0	0.4	0.4									198	0	260	260	194	0	350	350	14.3	0.0	14.3	14.3	-7.1	0.0	-6.9	-7.3					100.2	0.0	100.4	100.4
