SDR	7.7.6
11/06/2007 02:20:00	9.3	0.8	11.1	6.8	11.1	1.3	13.9	7.9	9.3	1.0	11.5	6.5	8.1	1.2	11.5	5.7									127	0	128	260	79	9	83	350					-3.5	0.0	-3.4	-3.6								
11/06/2007 02:30:00	9.3	0.7	11.1	7.2	11.3	1.2	14.4	7.9	9.4	1.0	11.8	6.5	8.4	1.1	10.7	5.3									127	0	128	260	78	8	71	350					-3.4	0.0	-3.4	-3.6								
11/06/2007 02:40:00	9.2	0.7	10.3	7.2	11.4	1.1	13.9	8.2	9.4	0.9	11.1	6.8	8.5	1.1	10.3	5.3									127	0	128	260	76	9	82	350					-3.3	0.0	-3.4	-3.4								
11/06/2007 02:50:00	9.4	0.7	11.1	7.2	12.0	1.0	14.2	8.4	9.7	0.7	11.5	6.8	9.1	1.0	11.5	6.5									127	0	128	260	71	6	71	350					-3.3	0.0	-3.1	-3.4								
11/06/2007 03:00:00	9.2	0.7	11.1	6.1	11.6	1.1	13.9	8.2	9.4	0.9	11.5	6.5	8.8	1.0	10.7	6.1									127	0	128	260	66	7	65	350					-3.3	0.0	-3.1	-3.4								
11/06/2007 03:10:00	8.6	0.6	10.7	7.2	10.8	1.1	13.9	7.9	8.7	0.8	11.1	6.5	8.2	0.9	11.1	5.3									127	0	128	260	65	7	61	350					-3.3	0.0	-3.1	-3.4								
11/06/2007 03:20:00	8.9	0.7	10.7	6.8	11.3	1.0	14.2	8.7	9.0	0.8	11.5	6.8	8.5	0.9	10.3	5.7									127	0	128	260	64	7	61	350					-3.3	0.0	-3.1	-3.4								
11/06/2007 03:30:00	8.8	0.7	10.7	6.8	11.2	1.1	13.6	8.4	8.9	0.8	11.1	6.8	8.5	1.0	10.7	5.7									127	0	128	260	59	6	64	350					-3.3	0.0	-3.4	-3.4								
11/06/2007 03:40:00	8.2	0.7	10.3	6.1	10.5	1.0	13.6	7.0	8.4	0.8	10.7	6.1	8.1	0.9	10.7	6.1									127	0	128	260	59	6	59	350					-3.3	0.0	-3.4	-3.4								
11/06/2007 03:50:00	8.8	0.7	10.3	6.5	11.4	1.2	13.9	7.6	9.0	0.9	10.7	6.1	8.7	1.1	10.7	6.1									127	0	127	260	59	5	57	350					-3.3	0.0	-3.4	-3.4								
11/06/2007 04:00:00	8.5	0.7	10.3	6.1	10.7	1.2	13.6	7.9	8.5	0.9	10.7	6.1	8.0	1.0	10.3	5.7									127	0	127	260	61	7	52	350					-3.3	0.0	-3.4	-3.4								
11/06/2007 04:10:00	8.4	0.8	10.3	6.5	10.8	1.2	13.9	7.9	8.6	0.9	11.1	6.1	8.1	1.0	10.7	5.7									127	0	127	260	63	7	59	350					-3.3	0.0	-3.4	-3.4								
11/06/2007 04:20:00	9.1	0.7	10.3	6.5	11.7	1.1	13.9	7.9	9.3	0.8	11.1	6.5	8.8	0.9	11.1	6.1									127	0	127	260	66	8	62	350					-3.3	0.0	-3.1	-3.4								
11/06/2007 04:30:00	9.3	0.8	11.5	6.8	11.8	1.1	14.2	9.3	9.4	0.8	11.1	7.2	8.8	1.0	11.1	6.5									127	0	127	260	65	7	66	350					-3.3	0.0	-3.1	-3.4								
11/06/2007 04:40:00	8.8	0.7	10.3	6.1	11.2	1.2	13.6	7.9	8.9	0.9	10.7	6.1	8.3	1.0	10.3	5.7									127	0	127	260	66	7	61	350					-3.3	0.0	-3.1	-3.4								
11/06/2007 04:50:00	8.4	0.8	9.9	6.5	10.6	1.3	13.6	6.7	8.4	1.0	10.7	5.7	8.0	1.0	11.1	5.3									127	0	127	260	65	8	63	350					-3.4	0.0	-3.4	-3.4								
11/06/2007 05:00:00	9.5	0.8	11.5	7.2	12.2	1.1	14.2	9.3	9.7	0.8	11.8	7.6	9.2	1.0	11.5	6.1									127	0	128	260	67	7	67	350					-3.4	0.0	-3.1	-3.6								
11/06/2007 05:10:00	9.7	0.9	12.6	6.8	12.5	1.2	16.1	8.7	9.9	1.0	12.6	7.2	9.4	1.1	12.6	6.8									127	0	127	260	68	8	66	350					-3.3	0.0	-3.1	-3.4								
11/06/2007 05:20:00	10.2	0.7	11.8	8.0	12.9	1.0	15.3	10.4	10.3	0.8	11.8	8.0	9.7	1.0	11.8	6.8									127	0	127	260	66	6	61	350					-3.3	0.0	-3.4	-3.4								
11/06/2007 05:30:00	9.8	0.7	11.1	7.2	12.5	1.0	15.0	9.6	9.9	0.8	12.2	8.0	9.5	0.9	11.5	6.8									127	0	127	260	65	7	65	350					-3.4	0.0	-3.4	-3.4								
11/06/2007 05:40:00	10.0	0.9	11.8	7.6	12.7	1.2	15.3	9.6	10.1	1.0	12.2	7.2	9.6	1.1	12.2	6.8									105	29	127	260	63	6	66	350					-3.4	0.0	-3.4	-3.6								
11/06/2007 05:50:00	10.3	0.9	13.0	8.0	12.9	1.3	16.7	9.6	10.3	1.0	13.3	7.6	9.9	1.1	12.6	7.2									65	6	64	260	63	7	62	350					-3.3	0.0	-3.4	-3.4								
11/06/2007 06:00:00	10.6	1.0	12.6	7.2	13.2	1.2	16.4	9.9	10.6	1.0	13.0	8.0	10.1	1.1	13.0	7.2									66	5	61	260	65	8	59	350					-3.3	0.0	-3.1	-3.4								
11/06/2007 06:10:00	10.7	1.0	13.0	7.2	13.1	1.4	17.3	9.3	10.6	1.1	13.7	7.6	10.1	1.2	14.1	7.2									68	5	68	260	66	8	62	350					-3.3	0.0	-3.1	-3.4								
11/06/2007 06:20:00	10.9	1.1	13.7	7.6	13.4	1.5	17.0	9.6	10.9	1.2	13.7	7.6	10.3	1.3	13.7	6.5									70	6	74	260	68	8	72	350					-3.3	0.0	-3.1	-3.4								
11/06/2007 06:30:00	11.9	1.2	14.9	8.4	14.2	1.6	18.2	10.2	11.8	1.3	14.9	8.0	10.7	1.5	14.1	6.8									76	6	76	260	75	11	79	350					-3.3	0.0	-3.1	-3.4								
11/06/2007 06:40:00	12.7	1.0	15.3	9.1	15.1	1.4	19.0	10.7	12.6	1.2	15.6	8.4	11.4	1.4	14.9	7.6									76	6	71	260	76	10	72	350					-3.3	0.0	-3.1	-3.4								
11/06/2007 06:50:00	13.1	0.8	15.6	10.7	15.6	1.3	19.0	11.6	13.1	1.1	16.1	9.9	12.0	1.3	15.6	8.0									73	5	73	260	72	7	77	350					-3.2	0.0	-3.1	-3.4								
11/06/2007 07:00:00	12.9	0.9	15.3	9.5	15.4	1.3	18.4	10.7	12.9	1.0	15.6	9.1	11.8	1.2	14.5	8.0									73	4	72	260	71	8	71	350					-3.3	0.0	-3.1	-3.4								
11/06/2007 07:10:00	12.6	0.8	14.1	10.3	14.9	1.1	17.6	11.6	12.6	1.0	14.9	9.9	11.6	1.1	14.1	8.8									72	4	68	260	72	7	75	350					-3.3	0.0	-3.1	-3.4								
11/06/2007 07:20:00	13.1	1.0	16.1	9.1	15.4	1.4	20.2	11.6	13.1	1.2	17.6	9.5	12.0	1.4	16.4	8.0									73	5	79	260	71	8	58	350					-3.3	0.0	-3.1	-3.4								
11/06/2007 07:30:00	13.4	1.0	15.3	10.3	15.5	1.5	19.6	11.0	13.3	1.3	16.4	9.5	12.1	1.5	14.9	8.0									73	5	72	260	72	8	69	350					-3.3	0.0	-3.1	-3.4								
11/06/2007 07:40:00	13.2	1.0	15.6	11.1	15.3	1.3	18.2	12.2	13.1	1.0	15.6	10.3	11.9	1.2	14.1	8.4									74	5	81	260	73	8	107	350					-3.3	0.0	-3.1	-3.4								
11/06/2007 07:50:00	13.4	0.9	16.1	10.3	16.0	1.2	19.0	10.4	13.7	1.0	16.4	8.8	12.5	1.3	15.6	7.6									74	5	79	260	71	7	81	350					-3.1	0.0	-2.9	-3.4								
11/06/2007 08:00:00	12.6	1.0	15.3	9.9	15.0	1.4	18.4	10.2	12.9	1.2	16.1	8.4	11.8	1.2	14.9	8.4									72	6	74	260	70	8	66	350					-3.1	0.0	-2.9	-3.1								
11/06/2007 08:10:00	12.4	1.1	16.1	9.5	14.8	1.4	18.7	10.7	12.7	1.2	16.1	8.8	11.7	1.3	15.3	7.2									73	6	74	260	71	8	85	350					-3.1	0.0	-2.9	-3.1								
11/06/2007 08:20:00	12.6	1.1	15.3	9.1	15.1	1.4	18.2	11.0	13.0	1.2	15.6	9.5	12.0	1.3	14.5	8.4									73	5	66	260	70	7	58	350					-3.0	0.0	-2.9	-3.1								
11/06/2007 08:30:00	13.2	1.3	16.4	9.1	15.6	1.7	19.3	10.7	13.4	1.5	16.8	8.8	12.3	1.6	16.1	8.0									72	5	74	260	70	8	67	350					-3.0	0.0	-2.9	-3.1								
11/06/2007 08:40:00	13.8	1.0	16.4	10.7	16.0	1.4	19.9	12.7	13.8	1.2	17.2	10.7	12.7	1.3	16.8	9.1									70	5	67	260	68	7	69	350					-3.0	0.0	-2.9	-3.1								
11/06/2007 08:50:00	13.3	1.0	15.6	9.9	15.3	1.2	18.4	11.6	13.4	1.1	16.1	9.5	12.1	1.3	15.6	8.8									68	5	69	260	65	8	58	350					-3.1	0.0	-2.9	-3.1								
11/06/2007 09:00:00	13.3	0.8	15.3	10.3	15.3	1.1	18.2	11.6	13.5	1.0	16.1	9.9	12.1	1.1	14.5	9.1									65	4	60	260	61	6	68	350					-3.2	0.0	-3.1	-3.4								
11/06/2007 09:10:00	13.5	0.9	16.1	11.1	15.5	1.2	19.3	12.4	13.7	1.1	16.8	10.7	12.2	1.3	16.1	8.8									63	4	64	260	59	5	53	350					-3.3	0.0	-3.1	-3.4								
11/06/2007 09:20:00	13.9	1.0	16.8	9.9	15.9	1.2	19.3	11.9	14.2	1.2	16.8	10.3	12.6	1.2	15.6	9.1									66	4	65	260	62	6	51	350					-3.3	0.0	-3.1	-3.4								
11/06/2007 09:30:00	13.6	0.9	16.4	9.9	15.5	1.2	18.7	12.2	14.0	1.1	16.8	10.3	12.5	1.1	16.1	9.5									65	5	69	260	61	6	63	350					-3.4	0.0	-3.1	-3.4								
11/06/2007 09:40:00	13.6	0.8	15.6	11.5	15.6	1.0	18.7	12.4	14.1	1.0	17.2	11.5	12.5	1.1	15.3	9.1									65	4	65	260	61	5	62	350					-3.5	0.0	-3.4	-3.6								
11/06/2007 09:50:00	13.7	0.7	15.6	11.8	15.7	0.9	17.6	13.0	14.3	0.8	16.4	11.5	12.8	1.0	15.3	9.5									66	4	68	260	61	5	58	350					-3.5	0.0	-3.4	-3.6								
11/06/2007 10:00:00	13.7	0.9	16.4	11.1	15.4	1.1	18.7	12.4	14.1	1.1	16.8	11.5	12.7	1.2	16.1	9.9									65	4	72	260	61	6	61	350					-3.6	0.0	-3.4	-3.6								
11/06/2007 10:10:00	13.7	0.8	16.4	11.8	15.6	1.0	18.4	12.4	14.3	1.0	17.2	11.1	12.8	1.0	15.6	10.3									65	4	65	260	61	5	39	350					-3.5	0.0	-3.4	-3.6								
11/06/2007 10:20:00	14.2	1.0	17.6	12.2	15.9	1.1	19.3	12.4	14.6	1.1	17.9	11.5	13.2	1.2	16.8	9.9									63	5	63	260	59	5	50	350					-3.4	0.0	-3.4	-3.6								
11/06/2007 10:30:00	14.0	1.0	16.8	11.5	15.5	1.3	19.3	11.6	14.4	1.2	17.6	10.3	12.9	1.2	16.1	8.8									63	5	67	260	58	5	60	350					-3.4	0.0	-3.4	-3.6								
11/06/2007 10:40:00	13.7	1.2	16.8	10.7	15.3	1.3	19.6	12.2	14.1	1.3	17.6	10.7	12.8	1.3	16.8	9.9									60	5	63	260	56	6	46	350					-3.6	0.0	-3.4	-3.8								
11/06/2007 10:50:00	13.9	1.0	17.2	10.3	15.2	1.2	18.7	11.9	14.1	1.2	17.2	10.7	12.9	1.2	15.6	9.1									61	5	63	260	56	6	60	350					-3.5	0.0	-3.4	-3.6								
11/06/2007 11:00:00	14.1	1.2	17.9	11.1	15.1	1.3	18.4	12.2	14.0	1.2	17.2	10.7	12.8	1.3	16.4	9.1									59	5	49	260	54	6	45	350					-3.5	0.0	-3.4	-3.6								
11/06/2007 11:10:00	14.8	1.2	19.5	11.8	16.0	1.3	21.6	12.7	14.8	1.3	20.2	11.1	13.8	1.3	18.7	10.3									60	5	61	260	56	5	57	350					-3.4	0.0	-3.4	-3.6								
11/06/2007 11:20:00	14.6	1.2	17.9	10.7	15.6	1.2	19.3	13.0	14.6	1.2	17.9	11.5	13.6	1.2	16.1	9.5									60	5	67	260	55	6	66	350					-3.4	0.0	-3.4	-3.6								
11/06/2007 11:30:00	14.7	1.2	17.6	11.5	15.8	1.2	19.9	12.4	14.8	1.2	18.3	11.5	13.8	1.2	17.2	10.3									55	6	53	260	50	6	47	350					-3.5	0.0	-3.4	-3.8								
11/06/2007 11:40:00	14.5	1.3	17.9	10.7	15.5	1.4	19.0	11.9	14.5	1.4	17.9	9.9	13.5	1.3	16.8	9.9									54	5	58	260	50	6	49	350					-3.7	0.0	-3.6	-3.8								
11/06/2007 11:50:00	14.3	1.1	16.8	10.7	15.1	1.2	17.9	11.6	14.2	1.2	16.8	10.7	13.2	1.3	16.1	10.3									54	5	57	260	50	6	43	350					-3.9	0.0	-3.6	-3.8								
11/06/2007 12:00:00	14.1	1.0	16.4	10.3	14.9	1.2	17.3	11.3	13.9	1.2	16.8	10.3	12.9	1.3	15.6	8.8									53	4	54	260	49	5	48	350					-3.9	0.0	-3.8	-3.8								
11/06/2007 12:10:00	14.0	0.9	15.6	11.1	14.9	1.1	17.3	10.7	14.0	1.1	16.1	9.5	13.0	1.2	15.6	9.9									53	4	51	260	49	5	44	350					-3.9	0.0	-3.8	-4.0								
11/06/2007 12:20:00	14.3	0.9	16.4	11.5	15.2	0.9	17.3	11.6	14.3	1.0	16.4	9.9	13.3	1.0	15.3	9.9									52	4	57	260	48	4	53	350					-4.0	0.0	-3.8	-4.0								
11/06/2007 12:30:00	14.0	1.1	16.1	10.3	14.9	1.1	17.3	11.6	14.0	1.1	16.1	10.7	13.1	1.2	15.6	10.3									52	4	52	260	47	5	42	350					-4.0	0.0	-3.8	-4.0								
11/06/2007 12:40:00	14.1	0.8	16.1	11.5	15.1	0.8	17.3	12.2	14.1	0.9	16.4	11.5	13.2	1.0	15.3	10.3									51	3	50	260	47	4	44	350					-4.0	0.0	-3.8	-4.0								
11/06/2007 12:50:00	13.8	0.8	15.6	11.5	14.8	0.8	17.0	12.4	13.9	0.9	16.1	11.5	13.1	1.0	15.3	10.3									52	4	54	260	48	4	44	350					-3.9	0.0	-3.8	-4.0								
11/06/2007 13:00:00	14.3	0.9	16.4	11.1	15.3	1.0	18.2	12.2	14.4	1.0	17.2	11.5	13.7	1.1	16.1	10.3									52	3	50	260	47	4	55	350					-3.9	0.0	-3.8	-3.8								
11/06/2007 13:10:00	14.4	1.0	16.4	10.7	15.2	1.1	17.6	11.9	14.3	1.2	16.4	11.1	13.5	1.2	15.6	9.9									52	4	54	260	48	5	44	350					-3.8	0.0	-3.6	-3.8								
11/06/2007 13:20:00	14.4	1.0	16.8	11.1	15.1	1.1	17.3	11.9	14.3	1.1	16.8	10.7	13.5	1.1	16.4	10.3									53	4	54	260	49	4	51	350					-3.6	0.0	-3.6	-3.8								
11/06/2007 13:30:00	14.9	1.0	17.2	11.5	15.5	1.0	18.2	12.2	14.8	1.1	16.8	10.7	13.8	1.2	16.1	10.3									52	4	56	260	48	5	45	350					-3.6	0.0	-3.4	-3.6								
11/06/2007 13:40:00	15.1	0.8	17.6	11.8	15.6	0.9	17.9	12.7	14.9	0.9	17.6	11.8	13.8	1.1	16.1	10.3									52	4	60	260	48	4	52	350					-3.5	0.0	-3.4	-3.6								
11/06/2007 13:50:00	15.5	1.0	17.6	11.5	15.9	1.1	18.7	13.0	15.3	1.1	17.9	12.2	14.4	1.2	17.6	11.1									52	4	54	260	48	5	45	350					-3.3	0.0	-3.1	-3.4								
11/06/2007 14:00:00	15.6	1.1	17.9	12.2	15.9	1.2	19.0	12.7	15.3	1.2	17.9	11.8	14.5	1.3	17.9	10.7									54	4	51	260	50	5	47	350					-3.1	0.0	-3.1	-3.4								
11/06/2007 14:10:00	15.3	1.3	17.9	11.5	15.4	1.4	18.2	11.6	15.0	1.4	17.9	10.7	14.2	1.5	17.2	10.3									57	4	54	260	52	5	51	350					-3.0	0.0	-2.7	-3.1								
11/06/2007 14:20:00	15.6	1.0	17.6	12.2	15.3	1.1	17.9	12.2	15.1	1.1	17.6	11.8	14.1	1.3	17.2	9.9									61	4	56	260	57	6	52	350					-2.9	0.0	-2.7	-3.1								
11/06/2007 14:30:00	16.0	0.8	17.9	13.7	15.9	1.0	17.6	13.0	15.7	1.0	17.6	13.0	14.9	1.0	17.6	11.5									58	4	61	260	54	4	53	350					-2.8	0.0	-2.7	-2.9								
11/06/2007 14:40:00	16.1	1.2	19.1	12.2	15.9	1.1	18.4	12.7	15.7	1.2	18.7	12.6	14.8	1.3	17.6	10.7									55	4	53	260	51	5	45	350					-2.8	0.0	-2.7	-2.9								
11/06/2007 14:50:00	16.4	1.5	20.2	12.6	16.0	1.5	20.2	12.7	15.9	1.5	20.2	12.6	14.8	1.7	19.1	10.3									57	4	58	260	53	6	52	350					-2.8	0.0	-2.7	-2.7								
11/06/2007 15:00:00	16.5	1.2	19.1	13.0	16.3	1.2	19.0	12.4	16.2	1.2	18.7	12.2	15.2	1.3	18.3	11.5									58	5	61	260	54	6	50	350					-2.7	0.0	-2.4	-2.7								
11/06/2007 15:10:00	16.8	1.2	19.9	12.2	16.6	1.3	19.9	13.3	16.5	1.3	19.9	13.0	15.5	1.4	19.1	12.6									58	5	58	260	54	6	49	350					-2.7	0.0	-2.4	-2.7								
11/06/2007 15:20:00	16.0	1.7	20.6	11.8	15.6	1.8	19.6	11.6	15.5	1.8	19.5	11.5	14.7	1.7	19.1	10.7									60	6	61	260	55	6	59	350					-2.7	0.0	-2.4	-2.7								
11/06/2007 15:30:00	15.8	1.9	19.1	10.7	15.5	2.0	19.6	9.9	15.3	2.1	19.1	9.9	14.5	1.9	18.3	9.5									63	6	60	260	58	7	43	350					-2.7	0.0	-2.7	-2.7								
11/06/2007 15:40:00	16.2	1.5	20.2	11.8	16.0	1.5	20.4	11.0	15.7	1.5	20.2	11.1	14.9	1.5	19.5	10.3									62	5	58	260	57	6	49	350					-2.8	0.0	-2.7	-2.9								
11/06/2007 15:50:00	16.1	1.3	18.7	11.5	15.8	1.4	18.7	12.2	15.5	1.3	18.3	11.8	14.8	1.5	18.3	11.1									59	4	62	260	54	6	55	350					-2.8	0.0	-2.7	-3.1								
11/06/2007 16:00:00	15.4	1.5	18.7	11.8	15.2	1.5	18.7	11.0	14.9	1.5	18.3	10.3	14.1	1.6	17.9	9.9									59	5	49	260	54	5	48	350					-3.0	0.0	-2.9	-3.1								
11/06/2007 16:10:00	16.1	1.1	19.1	12.6	15.9	1.1	19.0	12.2	15.6	1.2	19.1	11.8	14.8	1.3	17.9	10.7									57	5	64	260	52	5	55	350					-3.1	0.0	-3.1	-3.1								
11/06/2007 16:20:00	15.8	1.3	18.3	11.5	15.7	1.2	18.2	11.6	15.3	1.3	17.9	11.5	14.6	1.4	17.6	11.5									56	5	58	260	51	5	52	350					-3.2	0.0	-3.1	-3.4								
11/06/2007 16:30:00	15.8	1.0	19.1	12.6	15.6	1.0	19.3	12.4	15.3	1.0	18.7	12.2	14.6	1.1	17.6	11.1									54	4	66	260	48	5	49	350					-3.2	0.0	-3.1	-3.4								
11/06/2007 16:40:00	15.8	0.9	17.9	13.0	15.6	1.0	18.2	12.4	15.3	1.0	17.6	11.8	14.5	1.1	17.6	11.5									55	4	54	260	50	5	49	350					-3.3	0.0	-3.1	-3.4								
11/06/2007 16:50:00	16.0	1.0	17.9	13.7	15.7	1.1	18.2	12.7	15.4	1.1	17.9	12.2	14.6	1.3	17.6	11.1									54	4	56	260	49	5	55	350					-3.4	0.0	-3.4	-3.4								
11/06/2007 17:00:00	15.7	1.2	18.3	11.8	15.4	1.2	18.4	11.0	15.1	1.3	17.9	11.1	14.4	1.2	17.6	10.3									56	5	54	260	51	5	47	350					-3.4	0.0	-3.4	-3.6								
11/06/2007 17:10:00	15.8	1.1	18.7	13.0	15.6	1.2	18.4	12.4	15.3	1.2	18.3	12.2	14.5	1.3	17.6	11.1									57	4	57	260	51	4	48	350					-3.5	0.0	-3.4	-3.6								
11/06/2007 17:20:00	15.3	1.0	19.5	11.8	15.1	1.1	18.4	11.9	14.8	1.1	18.3	11.1	14.1	1.2	17.2	11.1									57	4	61	260	51	5	57	350					-3.5	0.0	-3.4	-3.6								
11/06/2007 17:30:00	14.7	1.1	17.6	11.1	14.3	1.1	17.0	11.3	14.1	1.1	16.8	11.1	13.2	1.1	16.1	9.9									56	5	58	260	50	5	48	350					-3.5	0.0	-3.4	-3.6								
11/06/2007 17:40:00	15.1	1.2	17.6	11.8	14.7	1.2	17.9	12.2	14.4	1.1	17.6	11.8	13.7	1.1	17.2	11.1									55	4	60	260	50	5	52	350					-3.5	0.0	-3.4	-3.6								
11/06/2007 17:50:00	16.0	0.9	18.3	12.6	15.7	1.0	17.9	12.4	15.5	1.0	17.6	11.5	14.7	1.1	17.2	11.1									55	4	55	260	50	5	48	350					-3.5	0.0	-3.4	-3.6								
11/06/2007 18:00:00	15.9	1.1	17.9	12.2	15.6	1.2	18.4	11.3	15.2	1.2	17.6	11.1	14.6	1.2	17.2	10.3									56	5	54	260	51	5	43	350					-3.5	0.0	-3.4	-3.6								
11/06/2007 18:10:00	15.7	1.1	17.9	12.2	15.4	1.1	17.6	12.2	15.0	1.1	17.2	11.8	14.4	1.2	16.8	10.3									57	4	54	260	51	5	48	350					-3.4	0.0	-3.4	-3.6								
11/06/2007 18:20:00	15.6	0.9	17.6	12.2	15.2	1.0	17.9	11.3	14.8	1.1	17.6	11.1	14.1	1.2	16.8	10.3									56	4	59	260	50	5	48	350					-3.5	0.0	-3.4	-3.6								
11/06/2007 18:30:00	15.7	1.0	17.9	12.6	15.2	1.0	17.6	11.6	14.8	1.1	17.2	11.5	14.1	1.2	16.8	9.5									54	4	57	260	49	5	49	350					-3.5	0.0	-3.4	-3.6								
